customer_id,cif_number,customer_name,dob,age,gender,marital_status,occupation_type,annual_income,city,state,pincode,pan_number,mobile_number,email_id,kyc_status,years_at_current_residence,own_rent_flag,load_date
2000245,CIF0002000245,Anamika Chana,1961-11-29,63,Female,Married,Contract Employee,7896083.24,Mumbai,Maharashtra,103631,FLFNS1370P,9606455944,nbrahmbhatt@example.net,Verified - CKYC,14,Rented,2024-12-31
2000246,CIF0002000246,Naveen Chander,1996-12-24,28,Male,Married,Agriculturalist,3859555.47,Pune,Maharashtra,614232,CKLON8700E,9932036025,sharafikbal@example.org,Verified - CKYC,6,Rented,2024-12-31
2000247,CIF0002000247,Vanya Choudhry,1995-02-20,29,Male,Unmarried,Gig Worker,5571085.69,New Delhi,Delhi,468991,WOCXE5698R,9599850534,syadav@example.org,Verified - Branch,16,Owned,2024-12-31
2000248,CIF0002000248,Nisha Bal,1981-04-20,43,Female,Unmarried,Agriculturalist,9084676.56,Madurai,Tamil Nadu,900502,FTFKE2991M,9510627526,doctormeghana@example.org,Verified - V-KYC,27,Rented,2024-12-31
2000249,CIF0002000249,Ranbir Tripathi,1956-10-14,68,Female,Widowed,Pensioner,10491084.09,Kota,Rajasthan,248937,KLRBQ2939H,9196038353,jackson10@example.com,Verified - CKYC,23,Owned,2024-12-31
2000250,CIF0002000250,Krisha Boase,1968-01-10,57,Male,Unmarried,Business Owner,12746195.19,Udaipur,Rajasthan,836956,KAYFJ9563Y,9903220734,xkadakia@example.org,Verified - V-KYC,19,Rented,2024-12-31
2000251,CIF0002000251,Ekani Magar,1980-11-20,44,Male,Unmarried,Salaried - Government,12233025.7,Dwarka,Delhi,431761,OHBAH2755X,9345492984,daveupadhriti@example.org,Verified - CKYC,3,Owned,2024-12-31
2000252,CIF0002000252,Atharv Boase,1997-09-23,27,Female,Married,Pensioner,3582167.46,Mangaluru,Karnataka,676665,STSZS7623W,9197404735,anthonytiwari@example.org,Verified - CKYC,10,Owned,2024-12-31
2000253,CIF0002000253,Xiti Sundaram,1999-09-27,25,Male,Married,Pensioner,4895760.05,Hubli,Karnataka,902075,KTENV7954D,9219364759,xrama@example.org,Verified - CKYC,24,Owned,2024-12-31
2000254,CIF0002000254,Darsh Vohra,1984-07-24,40,Male,Married,Salaried - Private Sector,11464917.19,Siliguri,West Bengal,951546,UDPTM2613K,9742696676,yug87@example.org,Verified - CKYC,7,Rented,2024-12-31
2000255,CIF0002000255,Chasmum Dua,1981-07-10,43,Male,Married,Pensioner,1082108.89,Pune,Maharashtra,206688,ULTZU7927Y,9129330836,pkibe@example.org,Verified - CKYC,1,Company Provided,2024-12-31
2000256,CIF0002000256,Vedika Dutt,1987-06-12,37,Female,Married,Salaried - Government,7361738.58,Kolkata,West Bengal,421803,JGQNQ4766P,9345104026,triveniraj@example.net,Verified - V-KYC,24,Owned,2024-12-31
2000257,CIF0002000257,Advaith Patil,1961-07-16,63,Female,Married,Agriculturalist,10316537.67,Durgapur,West Bengal,522394,VNILE1816F,9258377529,emani@example.net,Verified - Branch,5,Rented,2024-12-31
2000258,CIF0002000258,Nachiket Lata,1995-04-03,29,Male,Married,Self Employed - Non Professional,14153017.47,Ahmedabad,Gujarat,318361,KGAQJ4389E,9880212094,riyawable@example.org,Verified - V-KYC,29,Owned,2024-12-31
2000259,CIF0002000259,Amara Jaggi,1987-02-17,37,Female,Unmarried,Business Owner,7813145.65,Jodhpur,Rajasthan,648736,PFNSV1853N,9522393200,vyadav@example.org,Verified - V-KYC,7,Owned,2024-12-31
2000260,CIF0002000260,Mohammed Sami,1976-02-10,48,Male,Married,Salaried - Government,14360057.25,Nizamabad,Telangana,443274,GJANV3372P,9740144677,triya56@example.net,Verified - Branch,13,Parental,2024-12-31
2000261,CIF0002000261,Gautam Chaudhary,1972-03-18,52,Female,Married,Self Employed - Professional,6612652.77,Nagpur,Maharashtra,180713,RTKBM8591P,9729960600,ilad@example.com,Verified - Branch,0,Owned,2024-12-31
2000262,CIF0002000262,Liam Deol,1968-03-15,56,Male,Married,Self Employed - Professional,7294322.55,Agra,Uttar Pradesh,211586,VMWTD4379F,9917736787,mallickadya@example.org,Verified - CKYC,14,Company Provided,2024-12-31
2000263,CIF0002000263,Bhavya Chandran,1965-10-29,59,Male,Married,Gig Worker,6133726.92,Siliguri,West Bengal,680343,ZCEUE9899L,9349847869,pdani@example.com,Verified - CKYC,5,Parental,2024-12-31
2000264,CIF0002000264,Hamsini Tiwari,1973-08-07,51,Other,Unmarried,Self Employed - Professional,10217690.97,Jaipur,Rajasthan,381686,PUEXT1227D,9631991459,zashil74@example.com,Verified - Branch,1,Owned,2024-12-31
2000265,CIF0002000265,Megha Desai,1995-06-04,29,Male,Unmarried,Pensioner,10316533.18,Mumbai,Maharashtra,134496,MXAFZ7554G,9412679306,amara17@example.org,Verified - V-KYC,6,Owned,2024-12-31
2000266,CIF0002000266,Falan Saraf,1977-10-08,47,Male,Married,Self Employed - Non Professional,13748291.28,Howrah,West Bengal,105588,XJFCV3619S,9679746759,edwindalaja@example.org,Verified - CKYC,18,Owned,2024-12-31
2000267,CIF0002000267,Netra Bera,1978-05-03,46,Female,Married,Self Employed - Non Professional,2013041.93,Udaipur,Rajasthan,834752,BWQPZ6325D,9269655154,mchadha@example.com,Re-KYC Due,15,Owned,2024-12-31
2000268,CIF0002000268,Aryan Pillai,1965-07-29,59,Male,Married,Agriculturalist,6854129.99,Mysuru,Karnataka,777256,VFQHU8032B,9455545646,suranetra@example.com,Verified - Branch,14,Company Provided,2024-12-31
2000269,CIF0002000269,Zayan Mody,1986-12-06,38,Female,Married,Gig Worker,6590553.95,Agra,Uttar Pradesh,955705,ZPGTP1383O,9102994898,abeer14@example.net,Verified - CKYC,15,Parental,2024-12-31
2000270,CIF0002000270,Thomas Pillay,1970-03-21,54,Male,Married,Salaried - Government,13573281.11,Jaipur,Rajasthan,914355,BASCY3814T,9986137192,chadhawarda@example.org,Pending,28,Company Provided,2024-12-31
2000271,CIF0002000271,Unnati Kurian,1980-01-28,44,Male,Married,Self Employed - Professional,3760816.3,Amritsar,Punjab,170501,GOAFX6709G,9143741026,anamikasekhon@example.net,Verified - CKYC,11,Parental,2024-12-31
2000272,CIF0002000272,Yatan Chahal,1960-04-29,64,Female,Married,Gig Worker,12151016.64,Nizamabad,Telangana,398673,CXFII1547H,9846403682,jagvi06@example.net,Verified - Branch,19,Owned,2024-12-31
2000273,CIF0002000273,Finn Bali,1969-07-21,55,Male,Unmarried,Gig Worker,14997339.76,Dwarka,Delhi,341687,HGXPD9804A,9231478450,chaitanya18@example.org,Verified - CKYC,30,Rented,2024-12-31
2000274,CIF0002000274,Ronith Kapur,1969-07-04,55,Male,Married,Contract Employee,6094148.87,Ahmedabad,Gujarat,178909,WBUTK3193B,9616600942,hemang05@example.org,Verified - CKYC,18,Owned,2024-12-31
2000275,CIF0002000275,Dalaja Rajan,1956-05-02,68,Female,Unmarried,Self Employed - Professional,2810474.64,Chennai,Tamil Nadu,568019,JPWQO8342K,9181618898,gadeansh@example.org,Verified - Branch,3,Rented,2024-12-31
2000276,CIF0002000276,Yashoda Andra,1966-06-29,58,Female,Married,Salaried - Government,13471810.65,Noida,Delhi,248758,YWHIR9334U,9852928728,unnati43@example.com,Verified - CKYC,19,Owned,2024-12-31
2000277,CIF0002000277,Yoshita Bava,1957-05-16,67,Male,Married,Salaried - Government,1054383.63,Howrah,West Bengal,824653,APRWX6167E,9347252354,deepa60@example.org,Verified - Branch,11,Owned,2024-12-31
2000278,CIF0002000278,Krish Mandal,1973-10-30,51,Female,Married,Contract Employee,9609143.4,Hubli,Karnataka,373603,SDPCG1808Q,9600511615,jhalak35@example.org,Verified - V-KYC,4,Owned,2024-12-31
2000279,CIF0002000279,Megha Dutt,1968-10-03,56,Female,Unmarried,Self Employed - Professional,11070992.1,Surat,Gujarat,107784,ZNGVQ6264W,9424818833,chaitanyaraval@example.com,Verified - Branch,15,Rented,2024-12-31
2000280,CIF0002000280,Gayathri Kala,1989-04-16,35,Male,Unmarried,Salaried - Private Sector,2589025.84,Kota,Rajasthan,589968,VFFGE8045L,9869241149,oviswanathan@example.org,Verified - V-KYC,9,Parental,2024-12-31
2000281,CIF0002000281,Mohammed Vaidya,1984-12-03,40,Female,Married,Agriculturalist,10693749.76,Ahmedabad,Gujarat,601036,QUJNE9871F,9244929032,aahuja@example.com,Verified - CKYC,5,Owned,2024-12-31
2000282,CIF0002000282,Ishani Ganesh,1990-09-12,34,Male,Unmarried,Agriculturalist,2631342.35,Agra,Uttar Pradesh,266748,MRUJY6224X,9285342350,kmallick@example.com,Verified - CKYC,11,Owned,2024-12-31
2000283,CIF0002000283,Ryan Raju,1986-08-22,38,Male,Married,Business Owner,13226480.87,Mysuru,Karnataka,777504,SRQEW5913O,9113649814,tejaskade@example.net,Verified - CKYC,30,Owned,2024-12-31
2000284,CIF0002000284,Dipta Barman,1979-07-16,45,Male,Unmarried,Salaried - Private Sector,2119557.67,Coimbatore,Tamil Nadu,517859,COEAA7840M,9100264915,bosetripti@example.org,Verified - CKYC,26,Company Provided,2024-12-31
2000285,CIF0002000285,Lakshmi Parekh,1993-08-09,31,Male,Unmarried,Salaried - Government,8674821.8,Nagpur,Maharashtra,357541,FBVQA4794T,9498074249,hemanginisami@example.org,Verified - Branch,17,Rented,2024-12-31
2000286,CIF0002000286,Bakhshi Shenoy,1981-09-21,43,Female,Divorced,Self Employed - Professional,6985685.41,Coimbatore,Tamil Nadu,791091,VCYFW1766N,9140020363,hmore@example.net,Verified - CKYC,8,Owned,2024-12-31
2000287,CIF0002000287,Indrajit D’Alia,1997-07-11,27,Male,Married,Contract Employee,2701146.56,Jaipur,Rajasthan,384559,ZWKFN6799A,9554900661,udarshchatterjee@example.net,Verified - CKYC,26,Owned,2024-12-31
2000288,CIF0002000288,Bina Toor,1964-12-26,60,Female,Divorced,Business Owner,2161787.4,Coimbatore,Tamil Nadu,309767,FWFKA5243J,9868172281,vgara@example.net,Verified - CKYC,11,Owned,2024-12-31
2000289,CIF0002000289,Lila Varty,1972-08-22,52,Male,Unmarried,Self Employed - Non Professional,11875781.94,Ahmedabad,Gujarat,733764,LMRKJ7884Y,9413873515,sachi93@example.com,Verified - CKYC,1,Company Provided,2024-12-31
2000290,CIF0002000290,Ubika Sant,1997-06-20,27,Female,Married,Business Owner,10496318.28,Jaipur,Rajasthan,143176,IINLZ9100T,9281140337,vidhi12@example.com,Verified - CKYC,7,Owned,2024-12-31
2000291,CIF0002000291,Laban Kade,1961-12-23,63,Female,Married,Contract Employee,8605656.4,Vadodara,Gujarat,111303,TEGLI4217Q,9277712646,ridhipalla@example.com,Verified - CKYC,9,Rented,2024-12-31
2000292,CIF0002000292,Vasudha Shankar,1988-12-15,36,Male,Unmarried,Business Owner,1060702.83,Warangal,Telangana,112675,VDOBR3833G,9103449831,dhruvbuch@example.org,Verified - V-KYC,7,Rented,2024-12-31
2000293,CIF0002000293,Ubika Rastogi,1998-03-20,26,Male,Unmarried,Contract Employee,8060422.15,Nizamabad,Telangana,374569,TGCSG1262Z,9821513303,hegdechampak@example.net,Verified - CKYC,9,Rented,2024-12-31
2000294,CIF0002000294,Januja Mody,1981-05-04,43,Female,Married,Contract Employee,12667431.23,Jaipur,Rajasthan,997726,FNXGF1839M,9477315779,tchander@example.net,Verified - Branch,8,Company Provided,2024-12-31
2000295,CIF0002000295,Shaurya Tiwari,1989-10-13,35,Male,Unmarried,Gig Worker,5666773.07,Howrah,West Bengal,642668,TKYXU7025V,9901596386,brarvasatika@example.net,Verified - V-KYC,1,Parental,2024-12-31
2000296,CIF0002000296,Warinder Halder,1997-08-25,27,Female,Married,Gig Worker,5849674.14,Salem,Tamil Nadu,404145,YEVAN6480B,9353604822,cbajwa@example.com,Verified - CKYC,24,Company Provided,2024-12-31
2000297,CIF0002000297,Dalaja Tripathi,1958-04-11,66,Male,Married,Self Employed - Non Professional,451127.16,Nagpur,Maharashtra,524203,FGGLN4461A,9605735834,walidarpan@example.net,Verified - Branch,28,Parental,2024-12-31
2000298,CIF0002000298,Rayaan Sabharwal,1971-06-03,53,Male,Married,Gig Worker,6847574.79,Kanpur,Uttar Pradesh,778473,TKXMO5607Y,9644458723,anikabaria@example.com,Verified - CKYC,6,Rented,2024-12-31
2000299,CIF0002000299,Brinda Doshi,1989-09-27,35,Female,Unmarried,Contract Employee,14812681.93,Hyderabad,Telangana,125239,MFKHV9438W,9896599377,vrishtivohra@example.com,Verified - Branch,25,Parental,2024-12-31
2000300,CIF0002000300,Urvashi Sharma,1982-02-26,42,Female,Married,Agriculturalist,10279974.54,Hyderabad,Telangana,564290,ODDLG7923Y,9131932597,aayushbasu@example.net,Verified - CKYC,6,Owned,2024-12-31
2000301,CIF0002000301,Widisha Tripathi,1991-01-31,33,Female,Married,Gig Worker,12608864.43,Mumbai,Maharashtra,183982,TPZXA4140Z,9822525060,naveenpatel@example.com,Re-KYC Due,26,Rented,2024-12-31
2000302,CIF0002000302,Balhaar Sandal,1965-10-07,59,Male,Unmarried,Salaried - Private Sector,8064334.71,Salem,Tamil Nadu,962305,OKIWF4823O,9991698042,jasmitghose@example.org,Verified - CKYC,8,Owned,2024-12-31
2000303,CIF0002000303,Raksha Choudhary,1969-02-24,55,Female,Divorced,Business Owner,10343867.63,Chandigarh,Punjab,770809,ASPRR2427V,9745860057,advaith24@example.net,Verified - V-KYC,3,Owned,2024-12-31
2000304,CIF0002000304,Yahvi Oak,1995-05-04,29,Male,Married,Gig Worker,2536602.46,Jalandhar,Punjab,384745,AJEQV8195G,9349108379,sureshyochana@example.com,Verified - V-KYC,16,Rented,2024-12-31
2000305,CIF0002000305,Oliver Dara,1959-11-15,65,Male,Married,Salaried - Private Sector,5869105.67,Surat,Gujarat,495213,SUSVB9827D,9788153732,nborra@example.com,Verified - CKYC,7,Rented,2024-12-31
2000306,CIF0002000306,Bhanumati Bal,1964-03-27,60,Male,Married,Self Employed - Non Professional,14099497.92,Hyderabad,Telangana,912343,JWWPS3325U,9149801596,widisha55@example.net,Verified - CKYC,1,Parental,2024-12-31
2000307,CIF0002000307,Robert Ahluwalia,1981-10-07,43,Female,Divorced,Salaried - Government,6879412.53,Salem,Tamil Nadu,521644,BWFNO9480U,9261300328,rushil74@example.net,Verified - V-KYC,19,Parental,2024-12-31
2000308,CIF0002000308,Harshil Bose,1981-07-21,43,Male,Married,Pensioner,14276972.93,Kanpur,Uttar Pradesh,292781,VVIYR1315O,9788897655,zayyanpandey@example.net,Verified - V-KYC,20,Owned,2024-12-31
2000309,CIF0002000309,Hiral Parsa,1955-03-13,69,Female,Married,Self Employed - Professional,351473.12,Mangaluru,Karnataka,134701,KPCPX2805F,9669495244,ubajwa@example.org,Verified - CKYC,0,Owned,2024-12-31
2000310,CIF0002000310,Yuvraj Kata,1960-02-05,64,Male,Married,Agriculturalist,9497585.36,Mangaluru,Karnataka,292812,QUZKR5334I,9789261750,kai39@example.com,Verified - CKYC,16,Rented,2024-12-31
2000311,CIF0002000311,Idika Sundaram,1962-04-15,62,Female,Married,Agriculturalist,8998460.83,Kolkata,West Bengal,714011,ETHRR5886F,9196663365,oscar45@example.org,Pending,4,Parental,2024-12-31
2000312,CIF0002000312,Hitesh Dora,1977-04-22,47,Female,Married,Contract Employee,131445.13,Durgapur,West Bengal,890851,AOGLV1963H,9415297820,abdul48@example.org,Verified - CKYC,10,Owned,2024-12-31
2000313,CIF0002000313,Wridesh Anand,1986-07-29,38,Female,Unmarried,Business Owner,10233484.7,Ahmedabad,Gujarat,354879,JSLNC9729O,9529612494,wahabray@example.org,Verified - Branch,8,Company Provided,2024-12-31
2000314,CIF0002000314,Varsha Lata,1965-08-30,59,Male,Married,Self Employed - Non Professional,14415665.54,Kanpur,Uttar Pradesh,342033,JSLMN5529W,9559440741,matthewgarde@example.org,Verified - CKYC,12,Company Provided,2024-12-31
2000315,CIF0002000315,Sai Joshi,1980-06-14,44,Female,Divorced,Self Employed - Professional,9119903.12,Jalandhar,Punjab,505748,PDPOM3853E,9298125654,yjoshi@example.com,Verified - CKYC,13,Rented,2024-12-31
2000316,CIF0002000316,Neel Varty,1989-06-08,35,Female,Married,Self Employed - Professional,8869257.06,Chennai,Tamil Nadu,873048,KBLYP3898G,9747683722,ddoctor@example.org,Verified - Branch,23,Rented,2024-12-31
2000317,CIF0002000317,Bhavini Nanda,1997-11-01,27,Female,Married,Business Owner,1926700.52,Rohini,Delhi,367184,WKNSL4068L,9663920475,kuruvillacharles@example.net,Verified - CKYC,16,Parental,2024-12-31
2000318,CIF0002000318,Tejas Lata,1963-08-01,61,Male,Married,Salaried - Government,4429141.82,Surat,Gujarat,152083,IPTZP3535E,9800478501,bhattacharyyaansh@example.org,Re-KYC Due,22,Rented,2024-12-31
2000319,CIF0002000319,Ekavir Savant,1961-01-15,64,Female,Married,Business Owner,1878946.55,Jodhpur,Rajasthan,314040,YHQFA5657X,9654680203,pranit97@example.net,Verified - Branch,15,Owned,2024-12-31
2000320,CIF0002000320,Chatresh Sood,1966-11-17,58,Female,Unmarried,Self Employed - Professional,4537149.88,Varanasi,Uttar Pradesh,111908,APLIR5868F,9453804928,dugarishwar@example.org,Verified - V-KYC,22,Rented,2024-12-31
2000321,CIF0002000321,Avni Varty,1975-12-14,49,Female,Married,Agriculturalist,1981523.05,Pune,Maharashtra,695994,IGOML2676T,9988288906,tanejachatresh@example.net,Verified - Branch,29,Parental,2024-12-31
2000322,CIF0002000322,Nachiket Nayak,1991-02-03,33,Female,Married,Gig Worker,6527527.88,Nagpur,Maharashtra,449391,NWCRG1045O,9615709503,prishasengupta@example.com,Verified - CKYC,24,Rented,2024-12-31
2000323,CIF0002000323,Radha Handa,1982-10-11,42,Female,Married,Pensioner,12774252.94,Ahmedabad,Gujarat,201641,GYMDE4695C,9113671671,ayushmandara@example.com,Verified - CKYC,15,Rented,2024-12-31
2000324,CIF0002000324,Indrajit Agrawal,1999-07-12,25,Male,Married,Salaried - Government,8910900.06,Chennai,Tamil Nadu,640683,ZJFCO3938B,9619990881,fdash@example.org,Verified - CKYC,14,Owned,2024-12-31
2000325,CIF0002000325,Dayamai Devan,1981-05-15,43,Male,Married,Gig Worker,6309824.13,Surat,Gujarat,234921,WIWHP5438P,9931577467,tanishpalan@example.net,Verified - CKYC,2,Parental,2024-12-31
2000326,CIF0002000326,Wyatt Char,1992-02-06,32,Male,Married,Self Employed - Professional,12974504.43,Nashik,Maharashtra,721899,IUPUQ6853C,9472710054,suriharinakshi@example.org,Verified - CKYC,11,Owned,2024-12-31
2000327,CIF0002000327,Champak Jhaveri,1961-08-01,63,Female,Married,Business Owner,10808500.87,Ahmedabad,Gujarat,749230,OJAJT2563K,9521336947,wishi76@example.org,Verified - V-KYC,7,Rented,2024-12-31
2000328,CIF0002000328,Siya Kara,1959-03-17,65,Male,Unmarried,Salaried - Government,8148894.48,Mangaluru,Karnataka,119267,QVAHP1206W,9917267323,garima40@example.com,Verified - CKYC,29,Rented,2024-12-31
2000329,CIF0002000329,Varsha Morar,1970-12-27,54,Female,Unmarried,Self Employed - Non Professional,7764473.79,Kanpur,Uttar Pradesh,960637,CORPK3626Y,9684102841,tanish92@example.com,Verified - V-KYC,21,Parental,2024-12-31
2000330,CIF0002000330,Nirja Goswami,1956-02-12,68,Female,Unmarried,Self Employed - Non Professional,13020240.38,Nashik,Maharashtra,857464,DIPIZ7260J,9354186893,zansibabu@example.org,Verified - CKYC,13,Owned,2024-12-31
2000331,CIF0002000331,Oeshi Pillai,1997-01-09,27,Male,Unmarried,Gig Worker,7306562.77,Pune,Maharashtra,144627,HWNNB8077P,9740573830,wshroff@example.com,Verified - CKYC,21,Rented,2024-12-31
2000332,CIF0002000332,Amaira Bajaj,1980-04-24,44,Male,Married,Business Owner,8356747.06,Amritsar,Punjab,688122,WCFWD7386M,9150514933,guptapeter@example.org,Verified - CKYC,25,Owned,2024-12-31
2000333,CIF0002000333,Abha Merchant,1964-12-30,60,Male,Married,Contract Employee,10210433.84,Chennai,Tamil Nadu,599173,PKHLR3603E,9612611919,urmi79@example.net,Re-KYC Due,11,Rented,2024-12-31
2000334,CIF0002000334,Upadhriti Khanna,1960-02-02,64,Male,Married,Agriculturalist,11218959.93,Rajkot,Gujarat,962846,WRRDQ4222C,9763128556,kalpit32@example.net,Verified - V-KYC,23,Owned,2024-12-31
2000335,CIF0002000335,Aadhya Sahni,1998-08-05,26,Male,Widowed,Self Employed - Professional,11265719.68,Rajkot,Gujarat,177251,UZDKG7159A,9894421988,ishani31@example.org,Verified - V-KYC,0,Owned,2024-12-31
2000336,CIF0002000336,Aadi Mani,1955-07-14,69,Male,Married,Agriculturalist,12459017.39,Siliguri,West Bengal,488984,FKKIV7444H,9147262675,isridhar@example.com,Verified - CKYC,16,Company Provided,2024-12-31
2000337,CIF0002000337,Omkaar Aurora,1978-11-11,46,Male,Married,Self Employed - Non Professional,9629726.74,Mangaluru,Karnataka,250116,VQPAF1717S,9491740160,vasanabail@example.org,Verified - CKYC,19,Owned,2024-12-31
2000338,CIF0002000338,Oscar Narayanan,1996-04-10,28,Male,Married,Gig Worker,6524099.0,Coimbatore,Tamil Nadu,239510,TOSJW4058M,9597645551,vedant00@example.org,Verified - CKYC,26,Parental,2024-12-31
2000339,CIF0002000339,Logan Puri,1978-02-16,46,Male,Married,Gig Worker,1467576.56,Vadodara,Gujarat,684516,VZPDI5612W,9117491239,rishibir@example.org,Verified - V-KYC,3,Rented,2024-12-31
2000340,CIF0002000340,Charan Agarwal,1986-03-17,38,Female,Married,Self Employed - Professional,9005115.34,Jalandhar,Punjab,819143,QNHVH6409M,9498352510,gulatijanuja@example.net,Verified - CKYC,15,Rented,2024-12-31
2000341,CIF0002000341,Vritti Subramaniam,1991-07-20,33,Male,Married,Salaried - Private Sector,4529430.43,Nagpur,Maharashtra,771452,JGVCK3286J,9265639026,fnayak@example.net,Verified - Branch,28,Parental,2024-12-31
2000342,CIF0002000342,Janya Nair,1972-08-25,52,Male,Married,Salaried - Government,6416627.42,Pune,Maharashtra,948259,JZJJB4261V,9200812989,tpal@example.net,Verified - CKYC,1,Owned,2024-12-31
2000343,CIF0002000343,Ojasvi Khosla,1988-07-02,36,Male,Unmarried,Business Owner,11011013.09,Kolkata,West Bengal,483114,DGBGI8247S,9329559732,aryan12@example.com,Verified - CKYC,25,Owned,2024-12-31
2000344,CIF0002000344,Nisha De,1983-08-25,41,Female,Married,Business Owner,12732472.53,Kolkata,West Bengal,524270,SDYCQ9596U,9723561018,isaacnayar@example.net,Verified - CKYC,10,Owned,2024-12-31
2000345,CIF0002000345,Udant Brahmbhatt,1972-06-23,52,Female,Married,Contract Employee,851739.3,Mysuru,Karnataka,294757,WSMQO7487R,9360798337,zayyansane@example.net,Re-KYC Due,22,Rented,2024-12-31
2000346,CIF0002000346,Yoshita Chokshi,1978-10-22,46,Male,Married,Self Employed - Professional,10390224.1,Kolkata,West Bengal,733029,GAQOE6896N,9850119209,rdua@example.com,Verified - CKYC,25,Rented,2024-12-31
2000347,CIF0002000347,Gaurang Balan,1980-12-08,44,Female,Unmarried,Contract Employee,5715803.49,Noida,Delhi,722580,GEODG3684M,9800875109,leela42@example.com,Verified - CKYC,5,Owned,2024-12-31
2000348,CIF0002000348,Bishakha Chauhan,1975-01-30,49,Female,Married,Salaried - Private Sector,1091048.9,Dwarka,Delhi,746811,SWQBG3987A,9302828617,shethgagan@example.org,Verified - CKYC,25,Owned,2024-12-31
2000349,CIF0002000349,Damyanti Krishnamurthy,1967-05-29,57,Female,Married,Pensioner,12946823.25,Vadodara,Gujarat,444201,FHRPN1148Z,9388545571,aravi@example.net,Verified - V-KYC,4,Company Provided,2024-12-31
2000350,CIF0002000350,Karan Sura,1984-01-12,40,Male,Unmarried,Business Owner,14772058.12,Nashik,Maharashtra,323812,LRQFY3036A,9823094929,kondazaitra@example.com,Verified - CKYC,24,Rented,2024-12-31
2000351,CIF0002000351,Gautami Sodhi,1999-03-17,25,Female,Divorced,Agriculturalist,13937267.23,Coimbatore,Tamil Nadu,865579,LMFBX9294W,9613401565,gchad@example.com,Verified - CKYC,25,Owned,2024-12-31
2000352,CIF0002000352,Max Acharya,1959-09-12,65,Female,Married,Salaried - Private Sector,9647860.15,Rohini,Delhi,929513,GUIIQ5984E,9860273035,oradhakrishnan@example.org,Verified - CKYC,1,Owned,2024-12-31
2000353,CIF0002000353,Meera Bhargava,1956-08-29,68,Male,Married,Salaried - Private Sector,12646837.49,Durgapur,West Bengal,550573,RWMTN8012O,9991642144,zaidmadan@example.net,Verified - CKYC,26,Owned,2024-12-31
2000354,CIF0002000354,Brijesh Bail,1987-01-05,38,Male,Married,Business Owner,4808111.89,Jodhpur,Rajasthan,609294,QUYWU7744X,9793303150,teerthmemon@example.net,Verified - V-KYC,3,Rented,2024-12-31
2000355,CIF0002000355,Widisha Thaker,1979-12-03,45,Female,Married,Pensioner,12230349.9,Noida,Delhi,114896,VPCPS8000B,9402897892,chatterjeequshi@example.com,Verified - V-KYC,25,Rented,2024-12-31
2000356,CIF0002000356,Hema Banerjee,1994-02-28,30,Male,Married,Gig Worker,8835570.59,Salem,Tamil Nadu,659590,HDTZG7242D,9964986638,nkhurana@example.net,Verified - V-KYC,21,Company Provided,2024-12-31
2000357,CIF0002000357,Baghyawati Dada,1980-11-12,44,Female,Widowed,Self Employed - Professional,2165563.56,Hubli,Karnataka,302488,OIGAB8379N,9976839511,glad@example.com,Verified - V-KYC,16,Rented,2024-12-31
2000358,CIF0002000358,Rachit Mangat,1981-12-06,43,Male,Unmarried,Gig Worker,7952169.82,Rajkot,Gujarat,235022,EXQIS9257W,9320148797,singhalwilliam@example.net,Verified - CKYC,20,Rented,2024-12-31
2000359,CIF0002000359,Manthan Saran,1984-08-03,40,Male,Unmarried,Pensioner,6084113.08,Kolkata,West Bengal,590249,RZHKB2262X,9902722296,abatta@example.net,Re-KYC Due,19,Rented,2024-12-31
2000360,CIF0002000360,Janya Sarkar,1957-03-13,67,Female,Married,Salaried - Private Sector,12861982.71,Rajkot,Gujarat,999762,TILLH7337G,9577572472,kevin81@example.net,Verified - CKYC,12,Company Provided,2024-12-31
2000361,CIF0002000361,Krishna Parmar,1967-08-16,57,Male,Married,Business Owner,5038494.37,Mumbai,Maharashtra,797837,KJDCI6220X,9661286206,rom@example.com,Pending,10,Owned,2024-12-31
2000362,CIF0002000362,Chavvi Pillai,1986-08-02,38,Male,Married,Agriculturalist,12148346.57,Karimnagar,Telangana,997409,CZGLA1856M,9242584768,harinideep@example.net,Verified - CKYC,1,Owned,2024-12-31
2000363,CIF0002000363,Sachi Arora,1986-08-29,38,Male,Married,Business Owner,193481.54,Kota,Rajasthan,940617,GCEGH2125Y,9994628785,hkarpe@example.com,Verified - CKYC,16,Owned,2024-12-31
2000364,CIF0002000364,Timothy Sarma,1956-07-10,68,Male,Married,Self Employed - Non Professional,798258.21,Varanasi,Uttar Pradesh,752435,NGIMB2040O,9420296157,balveer59@example.net,Verified - Branch,8,Owned,2024-12-31
2000365,CIF0002000365,Rajata Trivedi,1960-06-14,64,Male,Married,Business Owner,11231008.81,Noida,Delhi,322917,EUIBP9760H,9388959835,godayashodhara@example.net,Verified - V-KYC,0,Rented,2024-12-31
2000366,CIF0002000366,Saumya Ram,1997-09-02,27,Male,Married,Business Owner,1749596.25,Jaipur,Rajasthan,480191,PWXXW3210I,9517943910,netra58@example.net,Verified - V-KYC,16,Owned,2024-12-31
2000367,CIF0002000367,Sanya Gera,1996-08-18,28,Female,Married,Self Employed - Non Professional,8646793.34,Hyderabad,Telangana,809708,FTJRH9346A,9120227710,anyagour@example.net,Verified - Branch,18,Company Provided,2024-12-31
